,Adj Close,Date
0,259.2632037399786,2020-08-26
1,261.01217033312577,2020-08-27
2,261.19249873603314,2020-08-28
3,260.6891952249764,2020-08-31
4,259.3764880499418,2020-09-01
5,259.69681751653224,2020-09-02
6,262.70461120381736,2020-09-03
7,274.36865145428453,2020-09-04
8,265.4805504945867,2020-09-07
9,268.5774528490192,2020-09-08
10,273.05360336926344,2020-09-09
11,274.05309718728813,2020-09-10
12,276.4313740006135,2020-09-11
13,285.6244876781483,2020-09-14
14,298.55814342455284,2020-09-15
15,301.761351202909,2020-09-16
16,307.3790417401586,2020-09-17
17,308.7747540691315,2020-09-18
18,313.5875996419528,2020-09-21
19,308.3053538166558,2020-09-22
20,308.6114129017174,2020-09-23
21,310.6600565726564,2020-09-24
22,297.200109166045,2020-09-25
23,304.25656381807846,2020-09-28
24,301.9286835315088,2020-09-29
25,301.9296313923679,2020-09-30
26,304.0461970426645,2020-10-01
27,303.8996536779292,2020-10-05
28,321.71327071937634,2020-10-06
29,320.62917003518777,2020-10-07
30,326.83868662547246,2020-10-08
31,346.1570459153835,2020-10-09
32,360.79727290215016,2020-10-12
33,368.7021155711551,2020-10-13
34,371.7606500139332,2020-10-14
35,349.74891471064245,2020-10-15
36,340.2372176938656,2020-10-16
37,335.95732026294957,2020-10-19
38,336.73588032713093,2020-10-20
39,338.57042857825536,2020-10-21
40,335.11083528597237,2020-10-22
41,335.19453698354823,2020-10-23
42,332.83611732558165,2020-10-26
43,329.85833558982876,2020-10-27
44,323.6677932057586,2020-10-28
45,323.99105746914546,2020-10-29
46,325.30664301417926,2020-10-30
47,328.52535778452796,2020-11-02
48,323.8140787747988,2020-11-03
49,324.55736069268914,2020-11-04
50,332.0005021770579,2020-11-05
51,335.9951774008085,2020-11-06
52,338.13360846883893,2020-11-09
53,345.50234617999143,2020-11-10
54,336.7405459397409,2020-11-11
55,340.69927444935115,2020-11-12
56,339.8451523915843,2020-11-13
57,337.7842730534419,2020-11-17
58,341.1978461734626,2020-11-18
59,337.1970963450658,2020-11-19
60,333.49184937166757,2020-11-20
61,336.434943316761,2020-11-23
62,345.55785508197374,2020-11-24
63,346.6950749530415,2020-11-25
64,341.400900857678,2020-11-26
65,345.68897576658856,2020-11-27
66,341.394570799034,2020-12-01
67,343.3045654765242,2020-12-02
68,349.1108626826786,2020-12-03
