,Adj Close,Date
0,283.46997413854456,2020-08-26
1,283.6484478618355,2020-08-27
2,283.44457180640075,2020-08-28
3,283.1990508485726,2020-08-31
4,282.93214540637575,2020-09-01
5,282.9070377282868,2020-09-02
6,282.7898424582984,2020-09-03
7,282.2484788622437,2020-09-04
8,283.0368902757449,2020-09-07
9,282.84893740122806,2020-09-08
10,282.72697334798363,2020-09-09
11,282.9118724463617,2020-09-10
12,283.10718982044966,2020-09-11
13,283.67708536536355,2020-09-14
14,286.6933844450333,2020-09-15
15,289.71236991942226,2020-09-16
16,293.22928618275586,2020-09-17
17,295.4612932760222,2020-09-18
18,298.8208090984396,2020-09-21
19,298.0639514713412,2020-09-22
20,298.39689933969026,2020-09-23
21,299.51632014999234,2020-09-24
22,292.2747533605653,2020-09-25
23,296.17703499477153,2020-09-28
24,294.50363068717945,2020-09-29
25,294.2013409236863,2020-09-30
26,295.27565968432975,2020-10-01
27,295.11694217983904,2020-10-05
28,305.1238612535701,2020-10-06
29,305.2655370569155,2020-10-07
30,309.7193409469045,2020-10-08
31,324.5070937369043,2020-10-09
32,338.8874510638592,2020-10-12
33,347.52808967745705,2020-10-13
34,350.5744310337965,2020-10-14
35,320.604474815692,2020-10-15
36,307.9026395113579,2020-10-16
37,303.7413346869253,2020-10-19
38,306.1520352562756,2020-10-20
39,309.0330699535729,2020-10-21
40,305.5769022437767,2020-10-22
41,306.6128402209317,2020-10-23
42,305.32898146324925,2020-10-26
43,304.1192176297046,2020-10-27
44,300.5267261485525,2020-10-28
45,303.9039367966103,2020-10-29
46,308.17396544726336,2020-10-30
47,313.64413690618323,2020-11-02
48,314.28285245933705,2020-11-03
49,318.27436457217294,2020-11-04
50,326.4201131114753,2020-11-05
51,332.39582793597566,2020-11-06
52,337.0026767708806,2020-11-09
53,344.48964709550705,2020-11-10
54,341.2256967138666,2020-11-11
55,344.79729701591003,2020-11-12
56,345.4812395859019,2020-11-13
57,344.5867875026479,2020-11-17
58,346.685299185303,2020-11-18
59,345.58795644235033,2020-11-19
60,344.69811291513764,2020-11-20
61,345.8844605834035,2020-11-23
62,350.00328620113777,2020-11-24
63,352.05403281971707,2020-11-25
64,350.6344967635079,2020-11-26
65,352.26742177890935,2020-11-27
66,350.8517796663838,2020-12-01
67,351.5746170178513,2020-12-02
68,354.38459543675725,2020-12-03
