,Adj Close,Date
0,2248.2337173106353,2020-08-24
1,2248.556377277881,2020-08-25
2,2245.371747630447,2020-08-26
3,2253.101168842279,2020-08-27
4,2251.447487222559,2020-08-28
5,2247.1626598458383,2020-08-31
6,2265.209743316513,2020-09-01
7,2259.3124517633146,2020-09-02
8,2273.421937856132,2020-09-03
9,2299.843810765078,2020-09-04
10,2292.678989397233,2020-09-07
11,2320.781291555011,2020-09-08
12,2338.376918066643,2020-09-09
13,2321.9368290839852,2020-09-10
14,2325.2121774500447,2020-09-11
15,2354.562722218189,2020-09-14
16,2424.8143338363725,2020-09-15
17,2434.3179381086384,2020-09-16
18,2446.970868345765,2020-09-17
19,2412.4503984405474,2020-09-18
20,2402.400998164394,2020-09-21
21,2412.08884902438,2020-09-22
22,2449.372561825027,2020-09-23
23,2405.5246477910514,2020-09-24
24,2311.055570818547,2020-09-25
25,2354.484381389006,2020-09-28
26,2357.8141966416065,2020-09-29
27,2398.2626698095773,2020-09-30
28,2409.184267110975,2020-10-01
29,2436.1762633660737,2020-10-05
30,2550.1654292250582,2020-10-06
31,2577.82427909006,2020-10-07
32,2605.9384989273194,2020-10-08
33,2662.302026273118,2020-10-09
34,2670.688071293655,2020-10-12
35,2688.2352966643716,2020-10-13
36,2695.997116619891,2020-10-14
37,2691.5295629524076,2020-10-15
38,2647.1017259105365,2020-10-16
39,2658.8122365054373,2020-10-19
40,2623.1623298977615,2020-10-20
41,2637.026043674089,2020-10-21
42,2586.817456099135,2020-10-22
43,2575.2961139069403,2020-10-23
44,2580.0845194640274,2020-10-26
45,2580.7451051360017,2020-10-27
46,2538.7492614261128,2020-10-28
47,2529.2228375330005,2020-10-29
48,2533.1696751346326,2020-10-30
49,2559.022972441973,2020-11-02
50,2527.5655481517915,2020-11-03
51,2552.086472112545,2020-11-04
52,2574.9894590405465,2020-11-05
53,2607.3393493078906,2020-11-06
54,2635.0539496868323,2020-11-09
55,2660.5335001087246,2020-11-10
56,2604.157881611417,2020-11-11
57,2627.282852743333,2020-11-12
58,2614.0239978023633,2020-11-13
59,2600.397888998607,2020-11-17
60,2603.9939780192685,2020-11-18
61,2571.500933911309,2020-11-19
62,2574.76763695619,2020-11-20
63,2591.693529095985,2020-11-23
64,2640.1089872346183,2020-11-24
65,2645.7217477740815,2020-11-25
66,2632.744433449208,2020-11-26
67,2648.0033506441055,2020-11-27
68,2616.0068856853704,2020-12-01
