,Adj Close,Date
0,280.3770281083262,2020-08-26
1,281.5628054346771,2020-08-27
2,281.5628054346771,2020-08-28
3,282.3090076829399,2020-08-31
4,282.3090076829399,2020-09-01
5,283.09944915413024,2020-09-02
6,282.5692267047361,2020-09-03
7,285.71968360694916,2020-09-04
8,284.5550591411515,2020-09-07
9,286.31906461263975,2020-09-08
10,286.1418910555353,2020-09-09
11,286.5312589194614,2020-09-10
12,286.9453642290304,2020-09-11
13,293.6505315999364,2020-09-14
14,306.35195688869305,2020-09-15
15,305.3624929760051,2020-09-16
16,308.52678548649396,2020-09-17
17,310.44576027158655,2020-09-18
18,314.84460133648787,2020-09-21
19,310.52253573144935,2020-09-22
20,310.06958971114324,2020-09-23
21,318.2560764396877,2020-09-24
22,304.05516561391363,2020-09-25
23,315.5920358819699,2020-09-28
24,310.70077586222,2020-09-29
25,310.76381503991615,2020-09-30
26,313.0194384497672,2020-10-01
27,309.5045115387014,2020-10-05
28,328.01451004977525,2020-10-06
29,325.4493734813937,2020-10-07
30,331.0777412042944,2020-10-08
31,355.9229416928116,2020-10-09
32,370.80122058726624,2020-10-12
33,370.70475565548213,2020-10-13
34,370.73313226023146,2020-10-14
35,352.3716023187314,2020-10-15
36,341.1637647432992,2020-10-16
37,340.32945181851267,2020-10-19
38,344.67584102802556,2020-10-20
39,347.53600422475915,2020-10-21
40,344.76106460275724,2020-10-22
41,345.52431004766714,2020-10-23
42,343.17714672357374,2020-10-26
43,341.7209077052411,2020-10-27
44,336.17969490896536,2020-10-28
45,339.0826904115184,2020-10-29
46,343.90944345931683,2020-10-30
47,346.01311641864567,2020-11-02
48,337.61337019409405,2020-11-03
49,337.93924166388547,2020-11-04
50,347.70891851579927,2020-11-05
51,349.13913357677455,2020-11-06
52,349.95641925350156,2020-11-09
53,353.8978464576341,2020-11-10
54,346.62983049347804,2020-11-11
55,349.6554354929502,2020-11-12
56,346.3522680550791,2020-11-13
57,348.0614111430905,2020-11-17
58,351.68731009080307,2020-11-18
59,343.4976773053875,2020-11-19
60,343.9178185669302,2020-11-20
61,346.31154949107196,2020-11-23
62,353.7118411692835,2020-11-24
63,351.72623174859757,2020-11-25
64,349.63779999894837,2020-11-26
65,353.2532565232775,2020-11-27
66,351.53714482939745,2020-12-01
67,351.6779132855715,2020-12-02
68,358.7910319104271,2020-12-03
